Location ID,Suburb,Address,Post Code,GPS Lat,GPS Long,Job ID,Field Technician ID
658,Main Beach,3544 Main Beach Parade,4217,-27.9808439,153.4290673,C1854050,5853
659,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,C1854081,5853
660,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,C1854103,5853
661,Kingscliff,Gunnamatta Avenue,2487,-28.2736228,153.5079997,C1854137,5630
662,Surfers Paradise,40 Ferny Avenue,4217,-27.9993389,153.4270175,C1854143,5320
663,Coolangatta,72-80 Marine Parade,4225,-28.1674652,153.5392522,C1854152,1049
664,Surfers Paradise,9 Beach Road,4217,-28.0026147,153.427622,C1854172,5629
665,Broadbeach,Alexandra and Mermaid Avenue,4218,-28.0475893,153.4082633,C1854226,5629
666,Southport,Nerang and Cougal Streets,4215,-27.97126891,153.4072968,C1854246,5467
667,Varsity Lakes,251 Varsity Parade,4227,-28.0776308,153.4164931,C1854287,5237
668,Southport,10 Cloyne Road,4215,-27.9657861,153.4131764,C1854296,5467
669,Coolangatta,Marine Parade and Warner Street,4225,-28.1683513,153.5384803,C1854307,5630
670,Helensvale,Lindfield Road,4212,-27.9203587,153.3296745,C1854372,5467
671,Surfers Paradise,72-80 The  Esplanade,4217,-28.0045258,153.4175183,C1854381,5258
672,Surfers Paradise,7 Mallana Street,4217,-28.0060971,153.4235354,C1854394,5258
673,Surfers Paradise,1 Paradise Island,4217,-28.005414,153.4264169,C1854399,5258
674,Surfers Paradise,Cavill Avenue,#N/A,-28.001808,153.4284536,C1854402,5258
675,Surfers Paradise,Cavill Avenue,#N/A,-28.001808,153.4284536,C1854402,5853
676,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,C1854407,5258
677,Surfers Paradise,114 The Esplanade,4217,-28.0045258,153.4175183,C1854413,5258
678,Main Beach,3655 Main Beach Parade,4217,-27.97496619,153.4260058,C1854426,5258
679,Surfers Paradise,26 Old Burleigh Road,4217,-28.01453112,153.4315882,C1854427,5853
680,Surfers Paradise,26 Old Burleigh Road,4217,-28.01453112,153.4315882,C1854430,5853
681,Miami,1934-1946 Gold Coast Highway,4220,-28.07401217,153.4445001,C1854431,5258
682,Surfers Paradise,30 Laycock Street,4217,-28.0048769,153.4291363,C1854451,5258
683,Southport,Nerang and Cougal Streets,4215,-27.97126891,153.4072968,C1854477,29535
684,Southport,26 Marine Parade,4215,-27.9693409,153.4170884,C1854516,5467
685,Southport,26 Marine Parade,4215,-27.9693409,153.4170884,C1854516,29535
686,Surfers Paradise,5-19 Palm Avenue,4217,-27.995944,153.4282739,C1854525,5320
687,Surfers Paradise,72-80 The  Esplanade,4217,-28.0045258,153.4175183,C1854530,5241
688,Surfers Paradise,29 Northcliffe Terrace,4217,-28.0077583,153.4312969,C1854573,5258
689,Surfers Paradise,60 The Esplanade,4217,-28.00558398,153.4179549,C1854628,5241
690,Helensvale,Lindfield Road,4212,-27.9203587,153.3296745,C1854672,5467
691,Coolangatta,72-80 Marine Parade,4225,-28.1674652,153.5392522,C1854678,1049
692,Surfers Paradise,3-15 Orchid Avenue,4217,-28.0008978,153.4295646,C1854682,5258
693,Coolangatta,Dutton Street and Marine Parade,4225,-28.1683513,153.5384803,C1854697,5630
694,Labrador,300 Marine Parade,4215,-27.94506011,153.4101219,C1854710,29535
695,Robina,Robina Town Centre Drive,4226,-28.080224,153.3839491,C1854711,5237
696,Burleigh Heads,22-28 The Esplanade,4220,-28.0861693,153.4507434,C1854747,5629
697,Coolangatta,72-80 Marine Parade,4225,-28.1674652,153.5392522,C1854749,1049
698,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,C1854766,5853
699,Surfers Paradise,1 Paradise Island,4217,-28.005414,153.4264169,C1854772,5853
700,Southport,Nerang and Cougal Streets,4215,-27.97126891,153.4072968,C1854838,5467
701,Southport,Nerang and Cougal Streets,4215,-27.97126891,153.4072968,C1854838,29535
702,Southport,"Scarborough and Nerang Streets
93000020628/633",4215,-27.96594633,153.413278,C1854899,5467
703,Coolangatta,Marine and McLean Street,4225,-28.1683513,153.5384803,C1854900,5630
704,Hollywell,323 Bayview Street,4216,-27.894729,153.3986312,C1854902,29535
705,Main Beach,3488 Main Beach Parade,4217,-27.9833366,153.4292688,C1854954,5241
706,Southport,"Scarborough and Nerang Streets
93000020628/633",4215,-27.96594633,153.413278,C1855052,5467
707,Hope Island,66 Sickle & Sheehan Avenues,4212,-27.8537757,153.360322,C1855057,5258
708,Burleigh Heads,35 Connor Street,4220,-28.0903017,153.4516396,C1855087,5258
709,Hope Island,66 Sickle & Sheehan Avenues,4212,-27.8537757,153.360322,C1855092,29535
710,Surfers Paradise,43 Enderly Avenue,4217,-28.0084029,153.4278925,C1855170,5258
711,Surfers Paradise,4 The Esplanade,4217,-28.00802913,153.4178795,C1855174,5320
712,Surfers Paradise,4 The Esplanade,4217,-28.00802913,153.4178795,C1855174,5241
713,Surfers Paradise,204 Ferny Avenue,4217,-27.9900417,153.4288117,C1855198,5241
714,Bundall,47 Ashmore Road,4217,-28.01043135,153.4064952,C1855229,5629
715,Coolangatta,72-80 Marine Parade,4225,-28.1674652,153.5392522,C1855270,1049
716,Surfers Paradise,1 Paradise Island,4217,-28.005414,153.4264169,C1855274,5258
717,Labrador,212-214 Marine Parade,4215,-27.95289618,153.4092721,C1855342,29535
718,Surfers Paradise,5-19 Palm Avenue,4217,-27.995944,153.4282739,C1855474,5320
719,Surfers Paradise,26 Old Burleigh Road,4217,-28.01453112,153.4315882,C1855481,29535
720,Surfers Paradise,114 The Esplanade,4217,-28.0045258,153.4175183,C1855495,5320
721,Burleigh Heads,22-28 The Esplanade,4220,-28.0861693,153.4507434,C1855545,5320
722,Burleigh Heads,22-28 The Esplanade,4220,-28.0861693,153.4507434,C1855545,29535
723,Surfers Paradise,30 Laycock Street,4217,-28.0048769,153.4291363,C1855557,5320
724,Broadbeach,179 Old Burleigh Road,4218,-28.0325417,153.4345853,C1855560,29535
725,Burleigh Heads,Sixth Avenue,4220,-28.0765085,153.4461261,C1855635,5320
726,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,C1855674,29535
727,Biggera Waters,Marine Parade,4216,-27.93222091,153.4060187,C1855679,5320
728,Burleigh,Gold Coast Highway & Esplanade,4822,-20.7294558,143.1416956,C1855716,29535
729,Surfers Paradise,9 Beach Road,4217,-28.0026147,153.427622,C1855790,5320
730,Main Beach,3655 Main Beach Parade,4217,-27.97496619,153.4260058,C1855829,29535
731,Main Beach,20 Cronin Avenue,4217,-27.9804925,153.4251153,C1855852,29535
732,Southport,326 Marine Parade,4215,-27.9560361,153.4096651,C1855861,29535
733,Main Beach,3488 Main Beach Parade,4217,-27.9833366,153.4292688,C1855871,5320
734,Main Beach,1 Hughes Avenue,4217,-27.9781703,153.427053,C1855921,5320
735,Broadbeach,7-9 Broadbeach,4218,-28.0197998,153.4332954,C1855932,5629
736,Coolangatta,16 Eden Avenue,4225,-28.16500718,153.5483015,C1855940,5630
737,Main Beach,3510 Main Beach Parade,4217,-27.9816831,153.4291027,C1855990,5320
738,Varsity Lakes,154 Varsity Parade,4227,-28.0809026,153.4098916,C1856010,5629
739,Mudgeeraba,Somerset Drive,4213,-28.0918287,153.3720323,C1856035,5629
740,Surfers Paradise,46 Cavill Avenue,4217,-28.00160298,153.427182,C1856053,5320
741,Robina,Robina Town Centre,4226,-28.0796192,153.3881251,C1856092,5320
742,Southport,52-56 Queen Street,4215,-27.9730301,153.4143461,C1856096,29535
743,Main Beach,3566 Main Beach Parade,4217,-27.9790946,153.4289892,C1856118,5320
744,Surfers Paradise,72-80 The  Esplanade,4217,-28.0045258,153.4175183,C1856127,29535
745,Varsity Lakes,154 Varsity Parade,4227,-28.0809026,153.4098916,C1856181,5630
746,Southport,"Scarborough and Nerang Streets
93000020628/633",4215,-27.96594633,153.413278,C1856193,29535
747,Robina,2 Bayberry Lane,4226,-28.069815,153.3768341,C1856199,5258
748,Southport,26 Marine Parade,4215,-27.9693409,153.4170884,C1856217,29535
749,Main Beach,3488 Main Beach Parade,4217,-27.9833366,153.4292688,C1856230,5241
750,Main Beach,59 Pacific Street,4217,-27.9781408,153.4276735,C1856246,5320
751,Coolangatta,Marine and McLean Street,4225,-28.1683513,153.5384803,C1856248,5630
752,Burleigh,Gold Coast Highway & Esplanade,4822,-20.7294558,143.1416956,C1856254,5629
753,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,C1856278,5467
754,Southport,"Scarborough and Nerang Streets
93000020628/633",4215,-27.96594633,153.413278,C1856285,29535
755,Bundall,146 Bundall Road,4217,-28.0005385,153.4141875,C1856295,5258
756,Main Beach,3655 Main Beach Parade,4217,-27.97496619,153.4260058,C1856309,5467
757,Surfers Paradise,7 Mallana Street,4217,-28.0060971,153.4235354,C1856383,5241
758,Broadbeach,Alexandra and Mermaid Avenue,4218,-28.0475893,153.4082633,C1856428,5320
759,Coolangatta,72-80 Marine Parade,4225,-28.1674652,153.5392522,C1856516,5630
760,Southport,26 Marine Parade,4215,-27.9693409,153.4170884,C1856528,5467
761,Main Beach,3655 Main Beach Parade,4217,-27.97496619,153.4260058,C1856538,5467
762,Robina,2 Bayberry Lane,4226,-28.069815,153.3768341,C1856655,5629
763,Tweed Heads,Florence Street,2485,-28.1754507,153.5395358,C1856667,1049
764,Tweed Heads,Florence Street,2485,-28.1754507,153.5395358,C1856667,5630
765,Main Beach,1 Serisier Street,4217,-27.9823217,153.4265354,C1856699,5241
766,Arundel,29 Melbourne Street,4214,-27.9429985,153.3856237,C1856725,5467
767,Biggera Waters,3 Parr Street,4216,-27.9329544,153.4062859,C1856733,29535
768,Main Beach,3655 Main Beach Parade,4217,-27.97496619,153.4260058,C1856758,5320
769,Southport,26 Marine Parade,4215,-27.9693409,153.4170884,C1856760,5467
770,Surfers Paradise,31 Thornton Street,4217,-28.0105513,153.4295441,C1856812,29535
771,Tweed Heads,6-8 Stuart Street,2485,-28.1696161,153.5421658,C1856819,5320
772,Surfers Paradise,4 Staghorn Avenue,4217,-27.995065,153.4289246,C1856851,5241
773,Surfers Paradise,40 Ferny Avenue,4217,-27.9993389,153.4270175,C1856904,5258
774,Southport,"Scarborough and Nerang Streets
93000020628/633",4215,-27.96594633,153.413278,C1856909,5320
775,Labrador,224 Marine Parade,4215,-27.95150866,153.4092805,C1856949,5241
776,Hope Island,Rialto Quay Drive,4212,-27.8537757,153.360322,C1857040,29535
777,Tweed Heads,Florence Street,2485,-28.1754507,153.5395358,C1857041,1049
778,Surfers Paradise,114 The Esplanade,4217,-28.0045258,153.4175183,C1857110,5241
779,Surfers Paradise,5-19 Palm Avenue,4217,-27.995944,153.4282739,C1857120,5320
780,Surfers Paradise,2-18 Riverview Parade,4217,-27.9981163,153.4267001,C1857142,5241
781,Surfers Paradise,1 Paradise Island,4217,-28.005414,153.4264169,C1857143,5467
782,Tweed Heads,Florence Street,2485,-28.1754507,153.5395358,C1857267,1049
783,Kingscliff,Gunnamatta Avenue,2487,-28.2736228,153.5079997,C1857289,1049
784,Broadbeach,16 Queensland Avenue,4218,-28.0271464,153.4326081,C1857294,5630
785,Kirra,Musgrave & Douglas Street,4225,-28.1683513,153.5384803,C1857306,5630
786,Main Beach,73 Seaworld Drive,4217,-27.96801569,153.42699,C1857390,5467
787,Bundall,146 Bundall Road,4217,-28.0005385,153.4141875,C1857415,5630
788,Tweed Heads,Florence Street,2485,-28.1754507,153.5395358,C1857441,1049
789,Robina,Robina Town Centre,4226,-28.0796192,153.3881251,C1857457,5630
790,Surfers Paradise,114 The Esplanade,4217,-28.0045258,153.4175183,C1857511,1049
791,Tweed Heads,Wharf Street,2485,-28.17360924,153.5425965,C1857547,1049
792,Robina,2 Bayberry Lane,4226,-28.069815,153.3768341,F015121AU1-398-1111161105,5237
793,Surfers Paradise,"68 Ferny Avenue
93000020448",4217,-28.0011707,153.4283167,F015151AU1-398-7269,5241
794,Surfers Paradise,Cavill Avenue,#N/A,-28.001808,153.4284536,F015266AU1-400-31341,5320
795,Surfers Paradise,Cavill Avenue,#N/A,-28.001808,153.4284536,FB0488AU-398-31341,5241
796,Surfers Paradise,Cavill Avenue,#N/A,-28.001808,153.4284536,FB0488AU-400-31341,5320
797,Lismore,Dally Street,#N/A,-28.821284,153.2909791,R92260-400-3955,7001
798,Main Beach,3 Tedder Avenue,4217,-27.9812536,153.4245809,R97107-397-5760,490
799,Main Beach,3 Tedder Avenue,4217,-27.9812536,153.4245809,R97107-397-5760,7001
800,Paradise Waters,2 Admiralty Drive,4216,-27.8335086,153.4213208,R97146-397-5175,29535
801,Coolangatta,Marine Parade and Warner Street,4225,-28.1683513,153.5384803,R97253-397-3954,1049
802,Surfers Paradise,72-80 The  Esplanade,4217,-28.0045258,153.4175183,R97308-397-5174,5241
803,Surfers Paradise,72-80 The  Esplanade,4217,-28.0045258,153.4175183,R97308-397-5174,29535
804,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,R97349-397-927,490
805,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,R97349-397-927,7001
806,Southport,Nerang and Cougal Streets,4215,-27.97126891,153.4072968,R97384-397-22917,490
807,Southport,Nerang and Cougal Streets,4215,-27.97126891,153.4072968,R97384-397-22917,7001
808,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,R97385-397-5685,5853
809,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,R97421-397-5685,5467
810,Bundall,47 Ashmore Road,4217,-28.01043135,153.4064952,R97438-397-7257,29535
811,Bundall,47 Ashmore Road,4217,-28.01043135,153.4064952,R97458-397-7257,490
812,Bundall,47 Ashmore Road,4217,-28.01043135,153.4064952,R97458-397-7257,29535
813,Tweed Heads,Florence Street,2485,-28.1754507,153.5395358,R97607-398-4367,1049
814,Hollywell,323 Bayview Street,4216,-27.894729,153.3986312,R97683-398-27578,29535
815,Coolangatta,1 Tweed Terrace,4225,-28.1649735,153.5505646,R97777-398-7206,5629
816,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,R97969-398-5685,5853
817,Main Beach,59 Pacific Street,4217,-27.9781408,153.4276735,R98056-399-21948,490
818,Main Beach,59 Pacific Street,4217,-27.9781408,153.4276735,R98056-399-21948,5853
819,Hope Island,66 Sickle & Sheehan Avenues,4212,-27.8537757,153.360322,R98078-399-26990,29535
820,Surfers Paradise,9 Beach Road,4217,-28.0026147,153.427622,R98096-399-3975,5241
821,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,R98160-399-5685,5320
822,Tugun,650 Pacific Parade,4224,-28.13798609,153.4930524,R98216-399-1517,5630
823,Surfers Paradise,9 Beach Road,4217,-28.0026147,153.427622,R98217-399-3975,5241
824,Surfers Paradise,70 Rememberance Drive,4217,-28.0056235,153.4279965,R98236-399-5703,5258
825,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,R98265-399-927,490
826,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,R98265-399-927,5853
827,Surfers Paradise,30 Laycock Street,4217,-28.0048769,153.4291363,R98298-399-29814,5258
828,Southport,Nerang and Cougal Streets,4215,-27.97126891,153.4072968,R98374-399-22917,5320
829,Burleigh,Gold Coast Highway & Esplanade Burleigh,4822,-20.7294558,143.1416956,R98380-399-29129,5629
830,Southport,"Scarborough and Nerang Streets
93000020628/633",4215,-27.96594633,153.413278,R98505-399-7258,5320
831,Hope Island,66 Sickle & Sheehan Avenues,4212,-27.8537757,153.360322,R98506-399-26990,5320
832,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,R98508-399-5685,5853
833,Hollywell,323 Bayview Street,4216,-27.894729,153.3986312,R98509-399-27578,29535
834,Hollywell,323 Bayview Street,4216,-27.894729,153.3986312,R98509-400-27578,29535
835,Arundel,29 Melbourne Street,4214,-27.9429985,153.3856237,R98511-399-627,5467
836,Coolangatta,Marine Parade and Warner Street,4225,-28.1683513,153.5384803,R98526-400-3954,1049
837,Coolangatta,Marine Parade and Warner Street,4225,-28.1683513,153.5384803,R98526-400-3954,5630
838,Biggera Waters,Marine Parade,4216,-27.93222091,153.4060187,R98574-400-26627,490
839,Biggera Waters,Marine Parade,4216,-27.93222091,153.4060187,R98574-400-26627,5629
840,Biggera Waters,Marine Parade,4216,-27.93222091,153.4060187,R98574-400-26627,5630
841,Biggera Waters,Marine Parade,4216,-27.93222091,153.4060187,R98574-400-26627,7001
842,Biggera Waters,Marine Parade,4216,-27.93222091,153.4060187,R98632-400-26627,5320
843,Biggera Waters,Marine Parade,,-27.93222091,153.4060187,R98632-400-26627,29535
844,Robina,Robina Town Centre,4226,-28.0796192,153.3881251,R98662-400-23771,5630
845,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,R98706-400-5685,5320
846,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,R98706-400-5685,5853
847,Main Beach,3488 Main Beach Parade,4217,-27.9833366,153.4292688,R98708-400-7242,5320
848,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,R98724-400-927,5467
849,Robina,Robina Town Centre,4226,-28.0796192,153.3881251,R98755-400-23771,5629
850,Lismore,McKenzie Street,#N/A,-28.81148753,153.289594,R98760-400-22590,7001
851,Surfers Paradise,1 Paradise Island,4217,-28.005414,153.4264169,R98783-400-182,490
852,Southport,"Scarborough and Nerang Streets
93000020628/633",4215,-27.96594633,153.413278,R98784-400-7258,490
853,Ashmore,"Heeb and Benowa Roads
93000020519/536",4214,-27.9964875,153.3927039,R98833-400-7273,5467
854,Southport,26 Marine Parade,4215,-27.9693409,153.4170884,R98834-400-5763,5467
855,Southport,"Scarborough and Nerang Streets
93000020628/633",4215,-27.96594633,153.413278,R98838-400-7258,5467
856,Southport,26 Marine Parade,4215,-27.9693409,153.4170884,R98869-400-5763,5320
857,Coolangatta,Marine Parade and Warner Street,4225,-28.1683513,153.5384803,R98938-400-3954,5630
858,Tweed Heads,Wharf Street,2485,-28.17360924,153.5425965,R98939-400-4616,5630
859,Surfers Paradise,60 The Esplanade,4217,-28.00558398,153.4179549,RC22-399-4884,490
860,Surfers Paradise,60 The Esplanade,4217,-28.00558398,153.4179549,RC22-399-4884,5241
861,Scarborough,141 Flinders Parade,#N/A,-27.2083148,153.1160393,RC40-399-26984,490
862,Scarborough,141 Flinders Parade,#N/A,-27.2083148,153.1160393,RC40-399-26984,5241
863,Surfers Paradise,60 The Esplanade,4217,-28.00558398,153.4179549,RC40-399-4884,490
864,Surfers Paradise,60 The Esplanade,4217,-28.00558398,153.4179549,RC40-399-4884,5241
865,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,T3338646-398-5685,5853
866,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,T3338647-400-5685,5853
867,Burleigh Heads,12 Goodwin Terrace,4220,-28.09013718,153.4568812,T3338669-397-2964,490
868,Burleigh Heads,12 Goodwin Terrace,4220,-28.09013718,153.4568812,T3338669-397-2964,7001
869,Tweed Heads South,Soorley Street,2486,-28.20473214,153.5472459,T3338723-398-1261,5320
870,Tweed Heads South,Soorley Street,2486,-28.20473214,153.5472459,T3338723-398-1261,5853
871,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,T3338727-397-927,490
872,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,T3338727-397-927,5853
873,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,T3338727-397-927,7001
874,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,T3338727-398-927,490
875,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,T3338727-398-927,7001
876,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,T3338727-399-927,490
877,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,T3338727-399-927,5853
878,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,T3338727-400-927,490
879,Surfers Paradise,158 Ferny Avenue,4217,-27.9913368,153.4281193,T3338727-400-927,7001
880,Surfers Paradise,1 Paradise Island,4217,-28.005414,153.4264169,T3338731-397-182,5853
881,Surfers Paradise,1 Paradise Island,4217,-28.005414,153.4264169,T3338731-399-182,5853
882,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,T3338734-399-5685,5853
883,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,T3338734-400-5685,5853
884,Main Beach,3655 Main Beach Parade,4217,-27.97496619,153.4260058,T3338756-397-25104,7001
885,Surfers Paradise,Gold Coast Highway and Staghorn Street,4217,-28.0011707,153.4283167,T3338763-400-5685,5853
886,Main Beach,73 Seaworld Drive,4217,-27.96801569,153.42699,T3338764-398-3782,5853
887,Biggera Waters,Biggera Waters,4216,-27.8335086,153.4213208,T3338766-399-23680,5467
888,Surfers Paradise,30 Laycock Street,4217,-28.0048769,153.4291363,T3338781-399-29814,5258
889,Biggera Waters,3 Parr Street,4216,-27.9329544,153.4062859,T3338791-400-1906,5853
